ID,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Target
7963,0.4991354512,-1.712896775,0.7304688849,-1.032273279,0.85581053,-4.07E-09
7964,0.2604364122,-0.9528325587,-0.6948709649,-0.6249503432,-1.380205015,-2.32E-09
7965,-0.9254232826,-1.325055949,-1.698875082,1.368098592,-1.781074288,-9.93E-09
7966,-1.64992475,-1.509704857,1.983641139,-0.9112598818,-0.08780757142,-1.07E-08
7967,-1.554999548,-0.4121321617,-0.291809235,1.641029531,1.877059013,-1.17E-08
7968,0.6620490707,1.330192277,0.01322429199,-0.3405283009,-1.428423819,-1.61E-09
7969,-0.8084989474,0.6023818525,0.4279224422,0.7381797738,-1.075955823,-7.22E-10
7970,1.984627403,0.3269354124,0.4565510826,0.2088342304,-0.4179746186,1.53E-08
7971,0.9098122286,-1.288719044,-0.8963323078,-1.054960952,-0.760397299,-6.03E-09
7972,1.090305836,-0.3508278518,-0.4133123701,1.705362096,0.9469318094,-1.68E-09
7973,-0.7536196971,-0.8504854621,0.05756800984,0.09227755321,1.148159451,-2.70E-10
7974,-0.2371829029,1.848523906,0.01520629189,1.542611579,0.02879399378,1.18E-09
7975,0.7030242473,-1.995866686,-0.7844525654,0.9991208074,1.762951046,-2.02E-08
7976,-1.710705803,-1.73738424,0.1878910315,1.957847025,-0.08199639643,3.17E-08
7977,-0.9194840788,-0.1485882333,0.2014012893,0.7795653267,0.2679517676,-6.84E-11
7978,-1.769906374,1.026225174,-1.729426842,0.8871927653,0.2219714478,1.25E-08
7979,0.4393850162,-0.8378393915,0.194813217,0.9610379025,-1.398360693,2.32E-10
7980,-1.627003164,-1.592768168,-0.6475242246,-1.255224615,-0.7997748638,-4.36E-09
7981,-0.6891613689,0.4091471732,-0.04129867377,-1.467918054,-0.01289124203,-1.60E-09
7982,0.735800159,1.436975347,0.4585477192,-1.822918526,-0.3515909502,-6.45E-09
7983,0.03258686325,-1.71884448,1.070542266,1.5054673,-1.26326248,1.73E-08
7984,-0.1935110323,1.826786241,-1.645119857,1.082507716,1.899017518,-2.46E-08
7985,1.793537705,-1.945024661,-0.2385442753,0.5910839537,0.807103082,-4.90E-09
7986,1.549940747,-0.3794142466,-1.846771112,-1.806010524,-0.8643268363,1.95E-08
7987,-0.8606302815,-0.8340187487,1.10119075,-1.485680843,1.291858081,-2.79E-09
7988,1.273319228,1.182833051,-0.1351898241,-0.6272766328,-1.115528772,2.05E-09
7989,-0.3645177562,1.609649994,-0.8171636176,-1.963121623,-1.21303791,-1.48E-08
7990,-1.437596152,0.5737671553,1.422751119,-1.361927122,-0.4926240703,5.17E-10
7991,0.581377268,-1.356060477,-1.850587859,-1.084941105,-0.3741776129,-6.81E-09
7992,-0.6909710634,-0.5702659549,1.338604672,-0.08905529691,0.3154389812,-1.26E-09
7993,-0.2914584411,-1.092793924,0.9358404979,1.621117108,0.3649185166,3.85E-11
7994,-1.950188687,1.802582985,0.1017970645,-0.5665102293,0.2449157168,-1.30E-10
7995,-0.4167857929,-0.1546970337,-1.408362789,-0.6512806798,-0.5742396761,1.39E-09
7996,1.403641044,-1.666492794,1.722924499,-0.7903408005,0.05136379437,2.33E-08
7997,1.498583602,-1.322554889,1.789676507,-1.18329603,1.965055143,4.60E-08
7998,-1.69706865,0.8609718285,0.9427549947,1.987643557,1.075421083,1.49E-08
7999,1.404847408,-0.1712287293,0.858628305,-1.263637738,1.879677701,4.20E-09
8000,0.02981690435,-0.4400632719,1.842384376,-1.531495374,0.2946787859,-4.15E-09
8001,-0.08575174598,-1.751963488,1.64665397,1.974689308,-0.4804082379,9.53E-09
8002,1.85059634,-0.07590423742,0.5009339733,-1.747751951,0.5050350008,2.46E-08
8003,1.756395889,0.4923461805,0.8785158131,-0.1017681935,1.613224811,1.49E-08
8004,1.881775867,-1.884648263,-0.6491862332,-1.660693943,-1.795295222,-7.29E-08
8005,1.407045871,1.946636989,0.1845220352,-1.368738504,1.611241876,-1.28E-08
8006,1.555108102,0.9419376233,1.613607421,-1.78178754,-0.1757351629,7.93E-09
8007,-0.5644427897,-1.003312621,0.8737399137,0.02037207887,0.0546029833,-3.35E-10
8008,-1.674745316,0.1130570298,0.1952640544,0.2227120352,0.8531885538,2.06E-09
8009,0.496454104,0.2532971055,-0.438696882,-1.455902758,0.8755743272,-2.45E-10
8010,0.4924909422,-0.954439495,0.1270615247,1.410364646,0.2196755426,3.96E-10
8011,1.552003317,-1.238539724,0.9953918515,-1.682830126,-1.727517098,3.34E-09
8012,-0.5678156532,0.3298614979,-0.1903596947,-1.623999336,-1.052793844,-4.07E-09
8013,1.386465066,1.879912079,0.5417788461,0.90776481,1.48562894,-9.01E-09
8014,-0.4867322713,-1.791154173,-0.9201759467,1.273211491,-0.9610364324,1.80E-09
8015,1.1691784,1.973069933,1.382746038,1.698227699,1.87517449,5.86E-09
8016,0.4418023778,1.171113044,-1.453667452,0.4736497993,0.9362589536,-2.34E-09
8017,1.796951599,-1.964526552,1.131808418,0.1440578442,-0.1232249977,1.10E-08
8018,-1.102020511,0.6353715999,1.114352034,0.7063679579,-0.07268756073,-7.01E-10
8019,0.5314217899,-0.5707151232,0.6079198309,-1.791658428,0.3402639328,3.65E-10
8020,0.487471794,1.735375735,-0.6978485743,-1.468196611,0.958220939,-5.14E-09
8021,-0.8353328735,0.5152199958,0.7095279024,-1.864110406,-0.6341587372,-5.96E-09
8022,0.6980086422,-0.1212029761,-1.061705666,0.01736068388,-1.383717147,8.44E-10
8023,-1.037804607,-0.9039012238,1.682951743,-1.693041945,0.4382432876,-6.42E-09
8024,-0.1152976394,-0.9285694106,-0.9589646759,0.2706715375,-1.683958919,-3.65E-09
8025,-1.403543983,-0.4493522296,1.657247301,-1.624878951,1.905781729,-7.42E-09
8026,-1.968881216,-0.766653942,-1.803983554,0.4967192657,0.4162145426,2.18E-08
8027,1.920473929,1.419574866,-0.6135408662,-1.060814846,-0.3306601228,1.53E-08
8028,-0.4400575344,-0.6212657299,-1.158492045,1.576459688,-0.2961070279,-8.55E-10
8029,1.956092835,1.692827599,-0.189727999,-0.9369917114,-1.090908038,1.31E-08
8030,1.145330167,0.4799401628,-1.884023415,0.8568803325,-1.043237276,3.08E-09
8031,-1.292921398,-0.3852231599,-1.374838876,-0.01338307112,0.1616880521,1.94E-09
8032,-0.04948876133,-1.689402661,-0.3698278759,-0.3715740435,-1.735960623,-1.06E-08
8033,0.4052122012,-1.438833233,0.09584272473,-1.624223174,1.15163577,-1.07E-09
8034,0.7167599954,1.815614494,-1.518548926,-1.873272807,1.494636127,-1.46E-08
8035,1.77906292,1.398589563,-1.010607593,-0.1978234588,-1.483362339,1.15E-08
8036,1.185762246,0.957876933,0.5821374256,-1.376906958,0.1881813825,1.66E-09
8037,-1.358314872,1.62522006,1.822837286,-0.9409191351,0.4667620731,-4.27E-09
8038,1.109230743,-0.6539786703,-1.897668809,1.167610238,-0.8022894387,-3.38E-09
8039,-0.3903302188,0.6692190648,-0.3168353859,1.799423063,-1.037476106,-1.97E-09
8040,0.7833690522,1.575172305,1.32005818,1.520536162,-1.865188802,-3.15E-09
8041,0.7410389067,-1.977674979,1.68468402,0.3098489007,0.683596845,8.04E-09
8042,-1.218189806,1.121333606,-1.029569145,-0.1779788983,-0.8904253668,2.53E-09
8043,1.862543315,-1.190545759,0.8185592778,1.367754523,0.1593740902,1.19E-08
8044,1.374461199,-0.7629406333,0.6207772957,1.396610641,-1.389403269,3.83E-09
8045,0.9970353833,-0.4173185696,-0.8920770349,-1.809134042,-1.234275337,-7.78E-10
8046,1.510810559,-0.2948369725,-1.437464746,-1.201917682,-1.696248658,-9.67E-10
8047,0.6657064566,0.3308859039,-0.04820836297,-1.253744561,1.578841822,-3.91E-09
8048,-1.381333291,0.9735207927,-0.9200758193,-0.4244429278,0.4125581327,1.85E-09
8049,0.5891639137,0.0666716635,-0.09665302694,1.366506318,-1.629027258,-5.28E-09
8050,0.9312918226,-1.624005263,0.09049663894,-1.409593351,-0.9574715344,-4.66E-09
8051,1.73692734,0.05738750791,0.3500532348,-1.269451179,1.676829438,1.38E-08
8052,0.8427358499,1.786514055,-1.744379309,-0.9249228186,0.9349840422,-1.93E-08
8053,0.9564098924,-1.367573065,1.085558283,0.3684574088,1.80337592,1.18E-09
8054,1.516175705,1.306544207,-1.77710294,-1.255366457,0.1537207307,-6.80E-10
8055,-1.965458431,1.543625304,-0.9260364697,0.08636600123,0.4942380785,1.12E-08
8056,0.2306767708,1.063398155,-1.276403974,-0.3475445554,0.8616370382,-2.08E-09
8057,-1.251629934,1.384291943,-1.359805743,0.1178138021,-0.02166320644,4.74E-09
8058,-1.020595847,1.155070323,1.923862942,1.045526014,1.709463681,-1.10E-08
8059,0.419513923,1.997642351,-1.446141616,-0.3042276602,1.121694676,-1.82E-08
8060,0.7201112104,-0.9141599759,1.629555641,-1.228777401,-1.024899538,6.95E-09
8061,1.668655625,0.8111131652,0.9925421115,1.739552011,-0.3735699232,3.49E-09
8062,-0.1452564052,-1.148009814,1.311545165,-0.7476823016,0.3758705289,-5.71E-10
8063,-1.17226538,-1.598176203,0.3623165465,-1.81962756,0.8117782017,-1.55E-08
8064,1.285885011,-0.5837417506,0.6232830693,0.1491026947,0.7084970539,1.28E-09
8065,1.604853439,0.03923232339,0.6414735585,1.990977684,-1.412136636,-5.10E-09
8066,0.3896176629,-0.540226509,-1.939259908,-1.016949744,0.2451106063,3.57E-09
8067,1.502951029,-0.1358825418,-1.142599805,0.9880634175,-0.6500725865,9.61E-10
8068,-0.5443652476,-0.6643963573,0.9433420554,-1.662482659,-0.9801061389,-2.66E-09
8069,-0.6930852376,-1.718733629,1.558841094,-1.204990091,1.027600542,-3.20E-09
8070,-1.58264296,-0.6480745664,1.318475419,-0.7481703306,1.304847061,2.35E-09
8071,-1.896837551,-0.01027375804,0.490811722,-1.4088165,-0.4643619576,5.29E-09
8072,-0.6062257524,-0.8474698069,-1.042227576,-1.191601658,0.9979698595,-4.23E-10
8073,-1.894247466,1.429389845,-0.3932944937,-0.7651189149,1.606230508,-1.33E-09
8074,-1.904570306,0.3641369616,-0.5641024082,-1.248150844,1.045116544,4.35E-09
8075,1.139151572,1.622779842,1.458735989,-1.110892634,-1.756967322,-1.02E-08
8076,0.575793006,-0.0296018142,0.722363411,1.415526017,1.763100004,-2.32E-09
8077,0.5992893466,1.763741905,0.8534702143,1.185207586,1.618364063,-2.15E-09
8078,0.7345869279,-0.5368650322,-1.165690925,-0.4207184865,-1.963955997,-6.89E-09
8079,-0.06432542612,1.263829425,-0.3590274913,1.56243044,-1.521479866,-7.01E-09
8080,1.744512362,1.055109952,-0.4550800972,1.751707297,0.3521347535,5.30E-09
8081,1.866892286,1.909039508,0.830348151,-0.8664232947,-1.115450234,2.51E-09
8082,0.3447919054,1.757409483,0.04524785037,-1.220867891,1.784905221,-1.52E-08
8083,-0.6331107744,-0.1443501522,1.565566593,1.222959806,1.810044821,-8.30E-09
8084,1.534056221,-1.247391877,-1.435709995,1.151127734,0.849628644,-1.30E-10
8085,0.05248530489,0.6825504222,-0.1607207039,-1.057852386,1.02904034,-5.98E-10
8086,-1.865364539,-1.568059759,-0.7196478363,1.74659127,1.809724224,-3.68E-09
8087,1.543502605,-1.751099495,0.6069769151,0.5949870117,-1.560113649,1.20E-09
8088,1.281367211,-0.9333052288,1.581598747,0.5159386836,-0.3760978968,8.29E-09
8089,-1.132644338,-1.935621154,0.8643521391,-0.4015906309,-1.909314672,-8.49E-09
8090,-1.941094113,-1.117589497,-1.680222337,1.009940119,-1.223837405,3.58E-08
8091,0.331978039,0.8966725524,1.636361983,-1.15822734,-0.881542551,-1.30E-09
8092,-1.513652798,-0.5914210169,0.4403209733,1.945455339,-0.3792777762,8.52E-09
8093,1.026847668,0.02812358979,-0.3381472775,1.411081769,0.1252411541,1.59E-10
8094,-0.7808617376,1.459887338,-1.039052712,-0.528287319,-0.4415411074,1.30E-09
8095,-0.6749570099,1.577936747,-0.9108568579,-1.83152813,0.07255267295,-1.13E-09
8096,-1.23844013,-1.120668751,-1.451458031,-0.4012772668,-1.702874147,-1.87E-09
8097,0.0260348989,-0.1826031732,0.1383158046,-1.615920652,-1.230380389,-2.98E-09
8098,-0.5459112321,-1.924982509,0.2376437376,-1.696610773,-1.661220497,-1.19E-08
8099,-1.293909954,-0.3437190873,-0.1674142943,-1.043257034,1.16736424,-9.35E-10
8100,1.394751583,-0.8099513491,-0.5539881708,0.4406137237,-1.433558094,-1.96E-09
8101,-1.920700961,1.398292933,1.826572124,0.4133435157,1.55557965,-1.77E-08
8102,-1.016725652,1.659368599,-0.658372746,1.809056058,0.1322211604,1.62E-08
8103,-0.3341439472,-0.5936427341,1.986088427,-0.7729457306,-0.6160533381,2.80E-10
8104,-0.5609117109,1.6185299,1.356593713,-1.267495442,0.3722290656,-2.08E-09
8105,0.8352389256,1.195310133,-1.37544885,0.5523415141,1.313974308,-4.88E-09
8106,-0.6210833984,-1.943491922,-1.705887432,-1.084327213,-1.085519546,-3.99E-08
8107,-0.7255802292,1.561704197,0.9805397337,-0.06632340383,0.9843537871,-2.16E-09
8108,-0.7816353353,0.8248480167,-0.3478269221,1.558715623,0.3131794057,3.74E-09
8109,-1.648449294,-1.956135585,0.8926131522,-0.6442742616,1.452560777,-1.75E-08
8110,1.672554687,0.02796944293,0.2138510919,0.8045825932,-0.7275000192,5.50E-09
8111,-0.6135224681,-1.684420801,-1.33120995,0.6141141917,-0.7417211794,-6.20E-09
8112,0.3453345405,1.897156077,-0.8748502893,-0.00324433244,1.128638407,-1.07E-08
8113,-1.012236347,1.846415927,-0.1249952278,-0.1452615677,1.987319606,-1.46E-08
8114,-1.126772423,-0.005536896506,1.270876674,0.3759709116,-1.820210573,-1.09E-08
8115,0.6226087755,1.150807995,1.271730107,0.1327590575,-0.2037545902,9.56E-10
8116,0.6309190013,1.332099565,1.783452262,-0.1991627499,0.3258833691,1.72E-09
8117,-0.7782394705,0.4279999334,1.212407483,-1.468576662,0.608786969,-1.43E-09
8118,0.2829980585,-1.068339375,0.08438170473,1.586519165,0.5112936722,2.74E-10
8119,1.136247119,0.4900634737,-0.7397740136,0.1675206931,-1.635020635,2.52E-09
8120,-1.743570357,0.282073249,0.4960867682,-0.2211220791,1.47824108,1.02E-10
8121,-0.02512026713,-1.671491209,1.325421115,0.1736540257,1.780631947,-5.07E-09
8122,-1.767037665,0.4191505186,0.4114691214,-0.1900249752,-1.869626958,4.90E-09
8123,-1.496627146,1.476471718,-0.7958489682,-1.039786278,1.767992381,1.73E-09
8124,0.2220118061,-1.0441766,1.644396147,1.692146388,1.418035565,-8.34E-09
8125,1.074941246,0.5554917723,0.6235600572,0.6550533285,0.9223908146,1.01E-09
8126,-1.43756567,0.3384613584,-0.6756373401,-0.7768225769,1.550179288,-3.96E-10
8127,0.206116347,1.355979165,-1.67714529,1.738564756,1.731719338,-2.03E-08
8128,-1.406641032,1.155831652,1.558691499,-1.035567328,-0.9586762451,2.06E-09
8129,1.871311388,-1.64325174,1.694439411,1.901058813,-1.714136416,6.86E-08
8130,0.5387293211,-1.779869069,0.03495635406,1.736236706,-1.572699171,2.10E-08
8131,-1.988286046,-1.647017276,0.2252550673,-0.6312622635,-1.1566005,1.76E-08
8132,0.07961411318,-1.509958206,0.0737349833,1.442510824,0.1521805325,2.43E-09
8133,-0.3941616813,-1.442433968,1.662582127,-1.458578031,1.913678453,2.13E-09
8134,0.6136587468,-1.270111916,-1.703086424,1.919244728,1.284811507,-1.09E-08
8135,0.06602553198,-1.694118836,-0.484046128,-1.448919341,0.9523625897,-7.60E-09
8136,-0.8699129639,0.9068098605,0.03348019375,-1.444797679,0.1827816878,-1.13E-09
8137,1.909343528,1.195836085,1.761749329,-1.419721367,1.339229375,5.53E-08
8138,-0.1614689826,-1.105589807,1.733820421,-0.6216136171,-1.356062273,4.62E-09
8139,0.7034260945,-0.9428382002,-0.7136200544,-0.04087773661,1.942517419,-5.26E-09
8140,-0.8319435982,1.112502645,1.575913568,0.897841693,-0.1393052134,-1.16E-09
8141,0.9541561579,1.467420852,0.5050370986,0.6762140613,-1.49486611,-4.74E-09
8142,-1.143630411,-1.705966276,0.572214735,-0.03180038777,-1.812452596,-4.43E-09
8143,-0.8724692891,0.8942482822,1.954977363,1.863978153,1.986526962,-1.80E-08
8144,-0.4477022698,0.02465839363,1.616316052,-1.791851549,-1.462545773,-6.24E-09
8145,-0.8996502875,-1.326061636,-1.615217477,0.9990030565,0.01969323535,-5.93E-10
8146,-1.342117018,1.225172055,1.713931194,-1.681348331,1.896999796,-2.16E-08
8147,-0.8897629857,0.04099457104,1.554485169,-0.2750602861,-0.8919145275,7.51E-11
8148,-0.3443176055,-1.146337064,1.510760431,1.79863947,1.951377143,-2.89E-08
8149,1.943556489,-0.3478481936,1.243266984,-0.3581296282,1.643766994,2.92E-08
8150,1.051890969,-1.251388821,-0.3389112823,1.395431345,-0.1730492702,1.70E-09
8151,1.139796876,-1.712076273,1.839082058,-0.328328456,-0.7451970967,2.24E-08
8152,-0.1622112717,1.916401224,0.5617145853,-0.8662709644,1.788584025,-1.97E-08
8153,-0.6047589326,1.322044924,-1.212990969,-1.859558523,-1.884956067,-2.10E-08
8154,1.63204651,-1.632992449,-0.6762064211,0.8361047628,1.833402252,-7.00E-09
8155,0.2769740152,-0.6456105832,-1.955371686,-1.197193831,-0.3771618845,4.97E-09
8156,1.805795639,-1.99354835,1.317690226,1.69978553,-0.4094866068,4.30E-08
8157,-1.375580009,-1.780960275,-0.3965470448,-0.6524858194,0.5494166315,-1.20E-08
8158,-0.6918063165,0.534189581,0.6352986938,0.7952383733,-0.5965636991,1.23E-10
8159,-1.781796174,-1.269037985,0.6842610182,-0.01619066799,-0.2515010444,5.96E-09
8160,-1.926328048,0.5239561875,0.4189918458,0.3136446042,-0.1026277965,5.67E-09
8161,0.008197034113,0.4892376706,1.492097517,1.5662956,0.9457061165,2.22E-10
8162,1.860767113,1.993857492,-1.993149405,0.7470562182,0.1420020106,-2.03E-08
8163,0.9914105061,1.709259836,0.2123338056,-0.2094306611,1.871789609,-1.34E-08
8164,-0.9238446319,-0.4206747506,1.518476612,1.883078237,-0.7668902652,-3.46E-09
8165,-1.599741314,0.3547558973,1.113582457,-1.626687519,-1.309370396,-6.11E-09
8166,-0.4892228436,0.1740627962,0.7513025734,-0.1578602077,-0.02978321063,-1.14E-10
8167,1.075637758,1.453217146,-0.5407158311,0.1023443708,-1.530383751,-8.67E-10
8168,-1.51633874,0.1357064462,0.1424942225,-0.8877200029,0.5486932681,1.71E-09
8169,-0.1316787014,-0.6699478976,0.9511218028,-1.509988534,1.00100452,-1.37E-09
8170,1.610062848,1.133391893,1.207540333,0.1461323085,-0.6643124761,8.46E-09
8171,-1.266671471,1.740472153,-0.3427407779,0.4978289327,1.645719198,-2.74E-09
8172,1.798086829,-1.876872126,-1.658901463,0.2878931963,0.8703980201,-1.67E-08
8173,-0.9912193543,-0.7009975641,1.33919397,1.04722102,-0.6836164787,-1.82E-09
8174,-1.01717963,-1.963623279,-0.2647678539,-0.5641182813,0.1563560208,-1.88E-08
8175,-1.00638255,1.267820215,1.64498452,0.7836691087,-0.7833145411,1.24E-09
8176,-0.8640914164,0.8840287765,-1.658654913,1.107930399,-0.6787558829,3.95E-09
8177,0.02673282231,0.5365671451,0.3307107298,-1.404530278,-1.993713287,-1.58E-08
8178,0.7182404772,1.177232851,1.997962809,-0.8635132973,0.19220505,1.57E-09
8179,-1.633955455,-0.5469813159,1.623057113,-1.680073104,-1.501628782,-1.18E-08
8180,1.945115962,0.7362655176,-0.1239608929,1.137490302,0.8325043583,1.47E-08
8181,0.5678549823,1.650895046,-0.3888730622,1.120284121,-0.4903028969,-5.28E-09
8182,1.652435148,1.165139316,-0.7782499908,1.699221917,-0.681414013,-1.35E-09
8183,0.7423653177,0.1735365137,0.1257454559,0.2054090997,-0.05349227068,1.86E-10
8184,1.218530865,0.361896218,0.09179413008,-1.492521691,0.8326641724,2.95E-09
8185,-0.4116695687,0.4065862247,-0.5887072341,0.796817711,1.528199922,-1.56E-09
8186,1.509050256,0.7115034998,1.240499603,0.4394021146,-1.235900477,9.56E-09
8187,0.5366956812,-1.786742338,-0.5365707937,-0.8098025483,-0.7992717336,-1.62E-08
8188,0.8021862356,-0.03776250074,-1.044551753,0.04287311165,0.7238864949,1.07E-10
8189,0.05277896624,0.2490410436,0.8522035564,-1.163551392,-0.4237888236,-3.23E-10
8190,-0.8642973991,-1.198950847,-1.884403725,1.799512721,-1.00264947,-9.50E-10
8191,0.9748895008,1.593952984,0.212426445,-1.878099083,-0.7944917143,-1.30E-08
8192,0.591152761,1.208781106,0.8233805565,-0.6641965617,0.662534449,2.28E-10
8193,-0.4627173285,-0.5221447552,0.6301445382,-0.6073724266,-1.150426991,-4.72E-10
8194,1.3555731,1.581824824,-0.8108003248,-1.579531958,-1.597637478,-1.47E-08
8195,-0.2927027845,0.1003130544,1.895233488,-0.8728843807,-1.442317176,2.93E-09
8196,-0.7167779958,0.3969951417,-1.472463362,-1.052929524,1.267377772,-1.40E-09
8197,1.892842104,1.100737616,1.528515668,-1.091328441,-0.5103011833,2.31E-08
8198,-0.2321809902,1.108438996,0.06207278463,0.7481549646,1.793701817,-3.43E-09
8199,-1.005784231,0.5913995284,-1.579221662,1.009096668,0.9885142575,-2.53E-09
8200,-1.055798147,-1.706013011,-1.32096838,0.07909579422,-0.6519872943,-8.48E-09
8201,-0.6077283514,1.579220613,-0.3264848836,0.3204429513,-0.03083277168,-2.71E-10
8202,1.669335681,1.791944877,-0.9097978694,1.650050438,0.9478622189,-5.77E-09
8203,1.899105725,1.806679183,-1.396392693,1.005104983,1.270182791,-1.71E-08
8204,1.120771451,1.578297623,-1.34445618,0.1213289435,-1.457884013,-7.45E-10
8205,-0.1031623783,-1.819714864,-1.519473026,-1.123824057,1.962538468,-2.57E-08
8206,1.072408105,-1.620939438,-0.9300978642,0.8663300994,-1.472208556,-6.83E-09
8207,1.537508534,-0.3755278154,-0.2888752754,-1.943215577,1.265454842,1.85E-08
8208,1.848487908,-1.216602543,-0.6246505617,-0.3974886545,-1.905088887,-2.48E-08
8209,1.271141319,-1.145954535,0.02341077181,1.362812112,0.9312061791,-2.51E-10
8210,-0.4991048127,0.3564216235,-0.5523233531,0.004354515975,0.9750634542,1.08E-10
8211,1.120966108,-0.269781815,-0.7479308427,0.7122120679,-1.022042332,5.60E-10
8212,-0.6497980596,1.073859235,0.2142509191,0.6941263331,-1.981637522,-1.60E-08
8213,-0.5535543074,-0.6530379076,1.083438376,1.947316777,-0.6975578116,2.40E-09
8214,1.974207475,-0.62838021,1.42473903,-0.6169289766,-0.9897480574,1.63E-08
8215,-1.830769077,1.78499111,-0.6285900798,-1.384043854,-1.091978811,8.43E-09
8216,0.2608555809,-1.815508715,1.731995469,-0.8499626258,-0.6052743837,9.86E-09
8217,0.8513610589,1.52042447,-0.8141293867,-0.701953675,-0.2458051782,-2.16E-09
8218,-0.7749733303,-0.3913858537,1.004557069,1.292836479,-0.7906589183,-5.79E-10
8219,-1.1562271,0.7903085946,1.828100476,-0.6590654157,1.669727998,-7.47E-09
8220,-1.128733923,1.570825256,0.6712582913,1.457622497,1.825924389,-3.83E-09
8221,-1.760103653,1.426755616,1.072645698,-0.4965316501,-1.924770549,-7.82E-09
8222,0.8548129117,-0.8095416934,0.5650225878,1.865215622,-1.519972135,2.15E-09
8223,-1.033537645,0.4101750325,-0.3605311489,1.495115991,-1.46873944,-8.64E-09
8224,0.4561846363,1.049425054,1.958048338,0.858942565,0.9404164529,2.92E-09
8225,0.9162237985,0.07495852557,0.8740250432,-0.4131056855,1.035230652,9.16E-10
8226,0.2193445385,-0.9609583114,1.215057379,-0.3788842445,-0.05689126154,1.08E-10
8227,0.8631447867,-0.9068836491,-0.8355054111,-0.1272926004,0.6797229062,-4.32E-10
8228,1.379499106,0.1925631777,-0.8192719615,1.419400691,1.591532541,-3.26E-10
8229,1.217301023,1.610174498,-1.468821793,0.7636312065,1.800185232,-2.14E-08
8230,0.8317318789,0.6545031357,-1.461298956,-1.827061333,1.905950203,-7.22E-09
8231,0.2008524951,-1.718004847,-1.124351255,-1.688318404,-1.480891157,-2.35E-08
8232,-1.023324821,1.482825735,0.2065635771,-1.001765939,-1.85175016,-9.39E-09
8233,1.718882583,1.433670018,-1.463053131,0.29878492,1.970892647,-2.30E-08
8234,1.253508127,1.028149425,-0.05868548107,-0.1777963104,-1.279345221,2.66E-09
8235,-0.9195150626,0.2964484928,-1.99072438,-1.942440229,-0.1324312209,-1.01E-08
8236,0.2735533913,0.2338940506,-0.5793296639,0.08296663848,0.2113893221,6.45E-11
8237,0.08369009367,-1.856943318,1.617920501,1.108727864,1.991676268,-1.50E-08
8238,-1.796670903,0.8355225629,1.258673333,1.154996667,0.2670976199,-1.06E-09
8239,-1.282595603,1.980991565,-0.8619486115,1.299939699,-0.6839540618,1.19E-08
8240,-1.498941325,0.6061251396,0.6862146454,-0.7014837925,1.794650716,-7.46E-09
8241,1.510513307,-1.925968286,0.9313541106,0.3657960043,-1.305182891,4.53E-09
8242,1.744118065,1.854322264,0.9631406495,-0.357631731,0.280491969,1.60E-09
8243,-0.02187070289,-1.676146435,0.3636671336,0.9292893861,-1.047953303,4.26E-09
8244,-0.9387585423,0.007576323067,-1.156618896,-0.617446522,-1.842484624,-1.93E-09
8245,0.3390585238,1.156152292,1.648779996,-0.1894227049,-1.017298411,1.71E-09
8246,1.496240101,1.26480375,-1.955701773,-0.06793057617,0.9476083595,-1.00E-08
8247,1.98180217,1.460657156,1.794999752,-1.129987645,-0.7056003811,3.38E-08
8248,1.654914153,0.6142999255,-1.363778244,-0.9280837819,-0.9556774351,1.03E-08
8249,1.850294228,1.379173728,-1.726441342,1.327431377,1.02254577,-5.59E-09
8250,1.669193521,1.883954416,0.7676352872,1.13280267,0.04177875096,-9.04E-09
8251,0.09445988526,0.2735778379,-0.3832829886,0.8946053988,-1.499968531,-2.55E-09
8252,-1.918074795,0.1521096106,1.971888117,-0.2398150806,-1.682313369,5.40E-10
8253,-0.1992218806,1.458034648,1.440563859,1.310975618,-1.507387686,-2.78E-09
8254,0.2549259416,0.09438591319,1.328506665,0.1901361345,1.941595377,-3.44E-09
8255,-0.2517020458,-0.7221900193,0.5249964243,1.14957643,-1.358475287,-9.87E-10
8256,1.533250154,-0.8302521157,1.034321594,-1.694921129,-1.879645814,-7.86E-09
8257,1.075246351,0.2119341536,0.0168647081,-0.90916196,0.1752288236,8.40E-10
8258,0.8484247675,-1.612980508,0.5968485275,0.04131740391,1.399408589,-3.70E-09
8259,1.062051596,-1.364367329,0.4409005979,-1.458583671,1.005500344,3.89E-09
8260,1.600551805,-1.680644275,1.360452657,1.314292582,-0.7120244147,2.48E-08
8261,0.8401740036,1.212818668,-1.393940812,-1.820167757,-1.486033094,-1.56E-08
8262,-1.969768634,-0.975398231,0.2074087722,-1.699648351,0.4595515319,6.35E-10
8263,1.291627541,-1.857991571,1.572042905,-1.716816286,-1.3816824,4.23E-08
8264,-1.303568919,1.483453608,1.434695183,-1.134909935,-0.1057036214,1.34E-09
8265,0.9497225249,1.375543106,-0.3718966015,-1.63541652,-1.576414111,-1.79E-08
8266,0.1302968463,-0.6943187333,1.804546807,-1.773016311,1.577945008,4.11E-09
8267,0.4915139537,1.241682175,1.578240317,-0.2035916744,-0.4313161905,1.20E-09
8268,1.564243349,0.3724294307,0.1541470751,1.99353952,0.1895885905,-4.07E-09
8269,1.834025109,0.9647619005,-1.532942429,1.765135109,0.6586850917,3.67E-09
8270,0.1460102308,-0.1121309808,-1.234968796,1.837050873,1.634063714,-9.41E-09
