ID,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6
19051,-29.35914272,67.29127881,42.13168388,16.98657708,-61.39166723,-37.90823024
19052,45.65727699,-41.28512032,-54.34628064,-42.02033369,-31.64657658,2.602721664
19053,-68.74366511,42.97108517,39.73472113,32.2778427,-53.6102909,71.48450045
19054,-1.889948956,45.14990739,-46.81912931,-0.8785580832,3.106945891,-74.19616819
19055,15.20585162,-61.23918303,-74.93619324,65.69961323,73.26156369,49.68935349
19056,-43.50787949,-68.34827704,19.16061925,-13.98518613,-56.96362595,-0.935721845
19057,-3.448543925,45.57274721,-47.93305619,-10.91082387,7.436152888,-74.97853855
19058,29.67154697,-61.40218678,-61.83038994,66.92330448,69.72199668,42.85901476
19059,-56.66061248,58.66116873,22.26281878,15.57054719,-69.375855,75.74546233
19060,-37.4484284,-61.12559994,19.44845188,-2.008079058,-57.72547148,5.23286674
19061,-28.51160141,72.16782977,30.1111642,11.66097037,-58.59490521,-58.09984503
19062,-10.07664923,-26.99802598,19.68668802,-65.90184992,-43.71778976,-18.28510216
19063,44.93711776,-41.94292033,-44.60868078,-42.7136483,-28.36861696,10.02327244
19064,-4.800316382,-57.33995774,24.51957973,-20.8493516,-60.54094151,9.487874652
19065,-62.73220669,63.00046925,28.27068637,31.84579035,-64.78940497,66.63133693
19066,-14.21963059,63.4735347,34.30497247,17.36471218,-49.16648279,-59.27417447
19067,-21.44312733,-31.15513674,31.31761992,-54.19374295,-27.79355076,-17.19634411
19068,-17.72887282,62.08199748,44.66594845,12.07366939,-45.85117768,-52.17245478
19069,-4.181342124,48.36920853,-36.23125179,-7.672590447,6.689189325,-78.15872641
19070,-61.32849733,66.19235122,11.88174462,29.50129409,-67.6672482,78.25699855
19071,-12.37578711,28.34322568,-42.63065562,18.49722999,15.48718755,-71.42267446
19072,50.61985701,-48.77197459,-49.33720434,-42.77977522,-43.49033867,4.61341825
19073,-35.93296736,-69.74893952,39.58983143,-14.77426504,-55.60813553,-2.162809916
19074,-27.86941813,-59.74133613,29.54390922,-8.520727563,-65.26677787,-9.661533778
19075,-60.54165766,60.17507149,1.541906517,29.5063308,-66.77739903,60.55712629
19076,-67.31485848,53.38397583,33.94237811,31.28113025,-78.05624487,67.08808769
19077,-61.95952172,63.9844857,15.69480035,31.58255165,-68.15327306,68.09888403
19078,-25.61182398,-67.12074555,36.62897036,-0.7956854279,-58.72351173,4.264449767
19079,-9.759995676,67.2518026,30.27762608,22.74835042,-53.33051026,-39.68254662
19080,-29.30860773,69.89536332,41.76487143,3.328592497,-47.23150258,-47.25570044
19081,-26.15901476,-72.27749761,35.16083661,-5.589244908,-55.62073222,5.890723042
19082,-11.11506111,73.39848664,37.81606234,18.7519873,-52.54073327,-53.40521406
19083,-6.305686721,-19.63959053,16.03204228,-56.70222071,-31.40002805,-18.12714466
19084,-17.93427138,72.765483,31.90747928,20.64418579,-49.71544083,-52.67422204
19085,41.04404676,-38.13540722,-46.78031045,-54.7915571,-34.77199501,-3.534730693
19086,-30.11617196,75.60869479,38.96995402,17.17915571,-49.98559802,-57.77515384
19087,1.412467843,45.2035125,-37.51364615,-0.1222276524,17.38984114,-68.25515233
19088,-5.649209821,31.01667862,-45.23663185,2.060258111,17.02096921,-73.51714829
19089,41.26333912,-54.92566851,-37.30169584,-37.47673639,-28.22194332,-1.856609217
19090,-1.297926199,46.99621046,-52.14313781,-2.786198111,15.80012118,-64.76094421
19091,-32.41663505,-57.1102985,13.31909661,1.727068263,-49.76239322,5.674048368
19092,-3.858096558,-25.16721981,8.586794015,-51.30670075,-33.56550877,-16.09540234
19093,-9.508147944,-27.69685725,9.630059754,-60.22282081,-29.7353452,-20.21339674
19094,41.71463525,-36.40684791,-51.47086882,-51.06799247,-34.42318421,-6.824094178
19095,0.6194905955,35.44939088,-53.07478888,17.11241826,10.6549874,-75.76359852
19096,-28.98648437,-67.35876923,19.27774684,-17.4306349,-46.89672645,-8.229129211
19097,60.99507826,-30.02635786,-56.20489547,-43.65671531,-21.68716383,4.658946951
19098,-59.72654636,49.06323978,14.96497193,21.13611308,-77.4954764,81.38364494
19099,49.3197974,-54.77913049,-43.1884544,-62.35224206,-32.62076822,13.01030037
19100,60.04403753,-42.89652057,-52.31068375,-49.18777689,-35.02941925,-9.195558874
19101,-29.38895348,64.78693863,47.42324533,17.6266099,-52.51815826,-43.54864184
19102,5.704934168,40.71102538,-48.79676414,2.962524029,15.83234096,-68.68359515
19103,-12.67205291,63.07989215,-52.09359663,3.156281848,21.4074085,-59.38436316
19104,-66.8975417,51.36237022,14.50151657,37.56851053,-69.01612071,76.70398115
19105,-20.30083824,-54.22076489,29.79815001,-17.4509919,-51.83926815,-1.389339535
19106,-28.58636869,66.3586929,41.86989991,17.65504305,-48.99261706,-50.2963919
19107,-5.152621943,68.71168126,32.63523631,10.67246365,-65.06075179,-47.2255336
19108,-63.94018709,61.493391,12.72344133,23.18485553,-71.99845502,85.12151073
19109,3.095593786,43.63184661,-43.5420781,0.01909218113,14.53722952,-76.24562117
19110,-9.666380506,-30.99215985,19.48587418,-56.69336463,-31.83016053,-25.99541296
19111,49.57519892,-59.31628566,-32.87023629,-49.19629743,-39.27895065,-0.3609206116
19112,12.50296043,-47.08657941,-72.57871313,65.01303936,77.60510099,51.03346117
19113,9.464511238,-49.19992324,-62.85822917,63.93909005,72.78499296,37.46147862
19114,30.24740978,-56.25605793,-72.75536851,58.6622279,66.34297187,44.52401199
19115,-22.35793005,66.9530442,32.71884039,14.21172692,-61.56327036,-50.76410891
19116,-12.0292795,-23.96999483,17.32532104,-52.23843343,-21.4833938,-19.5807423
19117,-31.74904147,-49.8680775,38.10372821,1.720357528,-63.46386772,-10.02339585
19118,-7.508449956,53.43023033,-49.5891,-9.40465755,13.80259121,-69.97889895
19119,-32.59393554,-59.39192716,28.77108273,-9.888966943,-54.78886229,-2.343244754
19120,-0.8050112364,-48.27428588,30.52823936,-54.12265864,-25.41145732,-30.74551349
19121,-37.69925528,-60.09653651,25.87636222,-14.74465368,-62.58045507,-1.54226579
19122,-8.499262267,-22.73207109,12.73544454,-46.59967317,-43.46496951,-20.92223818
19123,-40.38029684,-70.90488295,32.00060019,-8.844494998,-62.45942099,-1.75387874
19124,-74.93130684,65.25576804,15.05350519,46.29298198,-70.1561419,64.29661708
19125,-25.51810672,64.00154496,21.58005079,16.38301954,-54.09946394,-61.29553656
19126,24.30027268,-38.16420961,-68.36805139,77.23444796,70.64404086,38.13705685
19127,58.67173195,-35.20490026,-39.83974189,-37.32701053,-28.8823179,0.7000847548
19128,-2.734593062,50.2772323,-41.58675506,-3.683744119,19.62815584,-66.8088131
19129,-7.567237472,45.04329984,-52.04196166,3.202451258,25.01667921,-73.46371678
19130,-76.47861845,49.00287831,10.33351396,30.67015197,-74.11916532,71.24632005
19131,4.026996638,44.27368753,-43.93810397,3.732650941,14.5242007,-68.28096247
19132,-22.3661899,59.0639874,19.68801739,7.433926931,-63.96541007,-50.6198578
19133,-67.82362292,59.72024323,32.07768838,33.3890258,-77.52450649,67.41140223
19134,9.789149699,43.04089297,-46.60572506,14.45671165,31.11663243,-78.0326955
19135,29.82489423,-46.57383002,-52.4222444,58.90063694,71.9371903,59.15344187
19136,64.68459451,-39.84047834,-54.16585077,-57.83929807,-40.8079621,5.9198973
19137,-18.83072181,50.00756949,-35.18344455,-2.579798202,10.66526069,-73.68449163
19138,-30.94753565,-71.12298516,32.75023884,-13.05129318,-60.3092079,-3.647181264
19139,-17.53129857,-17.82689435,23.56323639,-58.38804351,-39.16619932,-31.22311213
19140,15.88441308,-58.27215651,-55.1095459,65.33327484,79.49572024,48.56998386
19141,52.78749716,-39.90937126,-41.51599083,-46.04883195,-32.7246558,4.515181281
19142,-1.411220676,-36.03860375,14.87527071,-56.47756191,-37.92717633,-20.81204062
19143,-7.067924966,-25.78860741,16.88810084,-47.47568876,-34.01073788,-20.35463896
19144,-17.77149558,-65.76051776,32.61709623,-1.067914659,-54.81983827,-7.611014211
19145,-21.48528524,64.14490835,37.96128861,24.57655969,-66.09933666,-52.17166131
19146,26.76203801,-51.5993499,-57.26113997,69.83069357,64.1373323,33.54451017
19147,-30.19068399,-59.05657932,44.6329207,-4.816259207,-49.11071861,3.116253876
19148,-30.26378704,-70.33495313,20.09419625,-1.798292311,-43.08062143,5.136021213
19149,14.4418384,-48.72388711,-68.22377658,72.02000723,76.52796999,32.28381353
19150,-22.07025305,-27.72509077,20.08051883,-56.62719857,-23.64707871,-30.82835233
19151,-4.340569535,-29.97466182,16.55815978,-55.07109198,-30.52842418,-19.54423147
19152,-70.84426313,58.82057808,9.612002985,27.06763652,-79.36412005,75.81448868
19153,-4.763767384,-14.81824483,8.559885828,-58.72129906,-28.00065361,-26.21105803
19154,26.28358008,-57.58179002,-69.96835635,71.08850265,81.09637709,56.47551727
19155,-84.67290449,53.98948567,21.53706332,46.24278485,-82.50184786,79.84308693
19156,-18.55140632,-27.02344708,11.96749974,-54.71677173,-35.56206904,-26.7254529
19157,-36.42454231,-67.55375615,26.41981844,-10.52002129,-54.24513437,-20.61567683
19158,-1.396759831,-41.46198008,12.03075641,-48.877233,-46.756079,-17.44489814
19159,-4.821771933,-53.75662867,24.57631279,-44.57833914,-28.69656808,-35.6320855
19160,-6.20578694,63.15606959,35.14719839,12.04434246,-55.9148029,-44.67548608
19161,-16.36149909,-38.99094281,23.15438862,-65.58990527,-21.57033944,-28.31117631
19162,-22.55922663,72.59623288,34.03105035,11.06509188,-43.87189368,-69.11084408
19163,-25.09647251,81.49435036,26.71650478,20.66398865,-62.80927639,-55.18678273
19164,-16.2943527,64.38972988,21.50059069,5.942516061,-52.82548014,-60.89431452
19165,0.3791806414,49.52775355,-43.12307649,-1.683049756,9.111695992,-76.59813423
19166,-11.17606798,-32.58394928,16.16002069,-59.52006507,-28.15625289,-22.73456122
19167,12.08560243,-43.74871383,-48.58605498,64.08889042,59.19980308,48.23736156
19168,-4.033900889,50.10989986,-38.07314668,17.13785949,26.3143176,-71.79293824
19169,-12.42823111,74.89676703,41.27779828,19.17661333,-52.05247026,-54.20450166
19170,-7.101278599,48.31676331,-52.59559962,4.863034242,22.35227935,-69.39100003
19171,-20.94329831,32.54062179,-45.03729255,6.747136434,16.60041538,-63.78617905
19172,7.08111988,-53.5744025,-74.13526271,64.86337292,83.57213691,36.98020093
19173,-31.32634317,-67.68134887,20.57075892,-5.682002661,-67.9126722,17.08329557
19174,-8.355960312,56.98213925,-30.46748547,-2.406129713,18.72668914,-67.29509598
19175,-70.7640072,51.84223111,8.569466925,26.65830987,-83.78244387,73.9260765
19176,51.67789419,-43.18830785,-48.44962788,-57.19700515,-29.93780357,3.612351004
19177,51.40072209,-35.74977999,-56.38531055,-39.53077553,-31.40866958,12.32799725
19178,-17.91494283,69.32298372,36.65914874,27.34767323,-48.6327663,-46.51928229
19179,-73.9511379,62.74811836,18.59147952,32.73944093,-78.06352777,73.95127753
19180,-84.84338183,63.34683286,6.213381966,31.96113465,-76.92039278,67.8815072
19181,-24.63521191,-60.35728289,32.46157791,-6.618396473,-60.32310803,12.02943718
19182,-68.57951878,49.02693556,22.92018912,26.57944767,-65.43416238,71.93823715
19183,-18.06032443,67.49946995,29.877244,22.87394791,-46.90281748,-56.45832447
19184,48.6035431,-48.91663218,-48.55351961,-42.352954,-35.8329521,4.475056952
19185,-11.74165118,31.50131361,-56.7132181,0.8752519567,15.84525669,-69.87120137
19186,-13.2503238,-33.60493662,39.79306867,-49.54991142,-28.27648874,-9.249301606
19187,-28.84646679,-60.06084735,25.20277989,-5.075211817,-47.87018551,2.60490507
19188,-3.771773819,38.6171094,-27.5130524,7.292869922,10.07529434,-65.68621633
19189,-13.17543446,48.85200141,-40.6666101,12.50226987,1.033136772,-63.67236845
19190,59.02855154,-51.0493344,-38.69165359,-49.58289866,-27.06191875,3.143161754
19191,-10.40237661,51.54222212,32.91089688,-5.762539652,-58.79214464,-56.41348652
19192,-62.81188014,60.60834632,12.95979135,43.54702694,-78.52635234,52.91724236
19193,53.94660521,-47.0747576,-48.53853647,-35.32636801,-29.00252365,-5.342279109
19194,-15.46513185,67.99638071,26.97688745,17.3333149,-49.1130736,-47.89609583
19195,-12.6286575,-29.38778232,20.6749947,-38.98150646,-24.29224256,-18.89153131
19196,-22.31487295,-59.03878815,30.03271145,-8.855891716,-62.07242914,-4.074611048
19197,-24.91460772,-54.28837006,34.81400766,-4.429068392,-69.63364327,5.186244818
19198,-66.29618937,54.09914123,22.99782426,36.227135,-69.62678436,70.47459302
19199,69.96036253,-44.55990501,-40.2246409,-58.94774699,-27.64302425,0.958065643
19200,-57.41876592,47.16489157,6.703151125,45.11494878,-71.29864858,63.70025742
19201,-15.06295153,78.83154824,34.50453142,24.71458348,-54.30098383,-47.02975215
19202,-12.87931386,56.55928676,42.23204956,22.60267869,-49.04078494,-63.89045597
19203,-16.09662056,55.00939588,-62.83854101,-13.21957354,14.18893866,-75.59979601
19204,-26.53856407,65.81811246,48.11645851,21.56314435,-48.49294304,-50.48195578
19205,16.44985695,-49.58890676,-69.8415744,71.87050873,72.45140795,52.77401214
19206,-11.16128712,-49.47336791,28.61971511,-11.06085277,-59.34806313,12.95767334
19207,12.33784033,-42.30994033,-68.04027034,74.12529229,69.0677027,54.86975085
19208,-35.04866264,-64.65375657,23.02359221,-8.524999262,-64.99205324,6.315607793
19209,-72.15648037,65.9372397,14.56545148,38.67238539,-84.19611676,58.91925927
19210,10.60712181,-52.0293657,-63.30634832,72.54717718,75.43030497,42.14313015
19211,-15.94611704,-58.03815555,34.39115827,-5.920224235,-52.00791342,-7.822263337
19212,-7.428816541,32.21616857,-42.10558429,3.836599744,10.84800267,-69.24068256
19213,-17.80103056,-71.26765658,30.40218779,-2.930686274,-67.42277337,-5.895977559
19214,-33.85558319,-57.64189214,32.68066958,-13.69663563,-67.32261451,4.526475096
19215,53.00334549,-48.19187314,-49.11024556,-49.2662471,-28.2227684,-3.018712823
19216,-27.70652743,66.42400442,33.00124211,24.68404394,-53.21771988,-59.32812978
19217,-13.62421882,38.27242965,-39.83079806,-3.464564645,8.962780966,-61.8572139
19218,-27.61062495,-41.40726697,12.00730705,-50.64271296,-34.97755615,-14.78661562
19219,-30.10923643,-67.36127608,32.45936755,-19.66975459,-41.21677164,1.471184531
19220,3.040915942,-39.01802362,15.08485755,-62.7844038,-22.16827919,-19.04008162
19221,-62.20534541,50.13154873,17.62126993,47.77606355,-70.28130469,66.61366729
19222,14.70901869,-55.9168057,-73.23279504,65.84453708,84.02120451,44.02446054
19223,27.94386995,-52.73784693,-71.71345758,78.71436519,67.13476355,45.61277817
19224,-65.53832087,59.9983532,19.78306945,28.30202505,-78.67833496,78.32360239
19225,54.77235415,-32.96822302,-41.70508242,-67.0740935,-33.48808188,6.854280623
19226,46.87162718,-45.21454099,-43.46127326,-42.06447624,-33.66629293,8.920495927
19227,-9.943412931,42.72357371,-44.80285811,-3.147532484,12.7945177,-69.27975171
19228,-9.133135791,34.94980663,-44.88653313,5.252572067,7.730675731,-67.0562875
19229,-5.463126027,45.61334057,-41.60421763,-7.362972045,19.13021312,-83.97374552
19230,-59.37121842,42.16519018,26.62705158,33.91085815,-70.96750964,78.63830865
19231,-71.64712692,62.38911831,19.28613734,32.74268026,-67.36162524,63.63241418
19232,-34.97197809,-46.55879859,38.21602917,-19.34581258,-75.9789701,11.52961041
19233,-12.59749601,-29.15949274,28.80648182,-40.49178024,-33.49188411,-27.36157262
19234,53.22370149,-53.51451034,-53.5107486,-47.61551688,-24.06554791,13.70300633
19235,-70.49234004,58.25122743,13.00544325,33.69282248,-61.19392062,68.69967868
19236,-2.533812204,-36.95506126,20.16185429,-60.30285753,-46.90812486,-30.69839593
19237,44.75358775,-40.27820813,-47.79337888,-55.31061108,-36.67347911,15.4055578
19238,-11.57055393,43.92569844,-40.14355168,4.067305408,9.140997854,-76.53958913
19239,-7.441640285,-25.86531934,18.88447551,-56.53299956,-29.7504949,-18.96786705
19240,15.90570143,-48.72754334,-61.4467604,71.09067087,71.60749621,61.27749121
19241,54.75211348,-47.61189665,-67.74188209,-37.26019685,-33.27367683,3.817821045
19242,-3.728280555,-26.87567654,21.9148454,-58.9954784,-31.43878333,-34.11819051
19243,57.04080395,-39.209716,-60.85871939,-36.74748519,-24.21720401,5.405850019
19244,-8.810531513,-31.57236116,19.9637348,-52.97694519,-32.0272102,-26.35098745
19245,-15.20558478,-23.59327271,25.44664922,-57.80682911,-27.70448708,-24.43390025
19246,50.66283047,-41.11174975,-51.30302866,-54.13331405,-19.99114047,0.7729546591
19247,-34.88011564,-63.66145759,29.59318401,-11.03569141,-61.68147153,2.191990466
19248,-8.712271718,36.60166065,-53.51384244,5.192632243,21.56852092,-77.84437743
19249,-59.87684872,54.978223,3.662909705,27.09426175,-71.14489599,66.68973319
19250,24.14848299,-60.63929711,-66.25156007,68.37363799,70.3333623,38.48217376
19251,-26.7478175,-60.77735441,25.80727386,-9.192850474,-60.67109498,1.249273607
19252,56.07371986,-44.94421546,-43.44584905,-61.1646803,-30.66628945,-1.441076291
19253,46.63947277,-42.99138113,-58.01485205,-35.6677743,-32.6502596,3.256576828
19254,19.95538699,-48.63312957,-51.27865052,-55.34413538,-30.81092963,-0.7271181065
19255,-30.70758067,-47.155613,22.7171375,-1.173388742,-51.65604407,4.897939638
19256,-64.53611962,63.00004524,10.92440659,41.68698519,-64.81097046,75.02949101
19257,-18.16867649,-46.21172312,16.4400041,-57.12817032,-36.33733822,-26.1944328
19258,-30.64482334,-71.69658625,24.32018421,0.2365982457,-50.60181804,-6.387718018
19259,60.57487547,-52.2154204,-49.52746031,-34.08881008,-35.11093316,15.28801047
19260,-24.32941106,69.09803489,19.37555216,18.19668354,-53.82529015,-55.33027002
19261,-0.5878571875,54.46759783,-58.70300943,7.533184927,9.349484907,-69.49987397
19262,39.92604966,-45.93186113,-56.9257141,-44.73249547,-26.6678486,2.878137771
19263,-10.38657492,-23.9196106,17.95163127,-51.50603857,-41.45494726,-21.39130119
19264,-37.00057486,-58.43637634,34.8277315,-15.43780904,-53.49124985,7.050489685
19265,-10.89248211,-33.56224299,13.04872581,-55.35609038,-34.01082463,-12.63521094
19266,-77.22405127,62.1014565,33.87230189,39.79176141,-79.07041695,92.39409229
19267,54.06549219,-48.98318137,-44.33440988,-43.70178544,-24.63866444,1.231375007
19268,-15.20856078,-36.17595049,9.24363788,-66.96546259,-33.06728424,-25.72306897
19269,37.68921157,-45.5259166,-55.60367971,-48.42360784,-31.66464235,6.618290822
19270,-25.36527693,69.19157876,35.85318514,18.50181899,-62.54113791,-48.82887295
19271,-35.66079016,71.6321137,44.13411274,16.73268295,-49.45770451,-47.7100902
19272,59.40161079,-46.52555771,-45.82693425,-56.37516386,-43.76748209,-3.965658415
19273,-73.45875987,58.10336624,22.6148451,32.82730854,-72.16119605,79.59014344
19274,-72.26867328,53.7794529,3.526715866,34.50203927,-60.55503852,74.47740456
19275,-1.45456142,-25.82313968,8.328573567,-53.15850689,-21.44953932,-15.29964042
19276,-6.965454534,43.06995124,-38.71953198,3.371631615,13.77615274,-71.96509596
19277,-2.01728529,69.19061512,34.22542039,21.25451469,-55.44966449,-52.37946544
19278,17.62669731,-42.00806396,-66.35791891,65.74596067,76.28235751,56.11270881
19279,-30.13573004,-61.33858713,14.56138897,-12.81886625,-64.24590072,12.35258324
19280,-62.1860567,52.23456473,13.61147331,14.87955694,-69.53162867,63.1949307
19281,-1.430200631,42.82364624,-39.31898951,0.2782684682,12.81548219,-77.22147272
19282,-67.22305566,60.50414714,20.00031155,37.04857949,-62.14911855,73.26630426
19283,-19.65810219,61.22097544,35.5610427,20.60287683,-40.94866891,-60.59178768
19284,-68.52906161,66.1881156,19.97132681,34.16695497,-64.66812526,73.42205445
19285,-24.97450657,65.16581739,20.42311861,28.76080826,-46.38036117,-56.44048624
19286,-15.77897559,76.2167745,36.39039457,17.94536125,-52.3545598,-57.597374
19287,-2.660506345,55.51971985,-44.49500907,0.2763124594,13.18886476,-66.40044463
19288,46.25621889,-50.09625083,-48.70440673,-46.00192688,-29.89903614,-7.535637696
19289,-15.70219609,67.85941035,35.57096505,10.37120777,-51.5398172,-47.61569591
19290,-17.29924364,-17.88685122,18.3197315,-55.544866,-37.52217991,-11.17407202
19291,-73.79271141,48.68936735,25.1520498,13.56516848,-70.301188,74.34944281
19292,-31.99083921,-59.55514738,20.73809603,-7.879401404,-67.74929744,-0.08995592605
19293,28.73940607,-46.13199277,-60.93545868,68.13419898,69.93453023,53.80282704
19294,15.36828615,-53.96933554,-73.97996104,60.9750593,72.84726667,54.07006361
19295,-18.61056787,-28.36657459,-4.695655444,-57.08311911,-19.53341486,-27.624409
19296,11.36690359,-45.81916861,-74.6499877,69.15624041,69.24277574,40.56654904
19297,41.77107795,-34.72604893,-50.14173204,-60.55947553,-38.23856974,-5.072098255
19298,53.38427561,-48.56155395,-50.13681846,-47.19927107,-29.83196457,4.063087535
19299,15.46293328,-43.61656719,-63.3570935,67.52361804,74.05692468,45.82435365
19300,12.74957964,-52.35504774,-72.84869668,72.09126423,70.92152819,40.55002739
19301,-21.7169556,75.72464237,37.17948862,18.31315192,-50.00857425,-64.20977894
19302,14.4719512,-55.71147459,-62.78696424,61.7694981,67.53573539,38.70559141
19303,18.57484973,-55.0387592,-79.79384289,76.11942589,74.03622529,51.68267373
19304,-24.16152821,-67.13685503,31.56213471,1.968300022,-59.96480051,6.538690226
19305,-60.97021198,48.34027846,12.84629282,32.1143123,-78.66359822,69.43147055
19306,55.05913207,-48.18566936,-47.46240005,-58.28722187,-30.30998742,-9.810440415
19307,-28.46857109,81.71790829,38.80880325,9.429959798,-54.66237909,-54.99968468
19308,-4.483903138,38.30150009,-31.78847127,-5.15279576,18.30794696,-67.91530631
19309,23.35066756,-58.0895807,-71.60928127,62.71052886,67.74628456,52.03281362
19310,49.81944511,-48.49579994,-42.08896797,-42.68849042,-19.65980855,7.470028171
19311,-74.45220107,47.54491017,1.207509084,34.76283228,-82.49511548,67.07450027
19312,21.31024578,-45.23581221,-58.17627714,74.48343669,77.4651543,43.23238939
19313,-65.92600166,64.22418601,4.197299743,25.21447673,-71.742391,66.59559966
19314,-4.642527193,52.53460163,-43.00976069,11.54480778,26.11303709,-67.97128652
19315,-16.31710118,-33.54841068,24.23343742,-59.490196,-25.0982329,-23.24015902
19316,12.10948727,-52.72358085,-56.32141549,71.61973588,68.55292076,45.13406866
19317,-1.887670066,-32.15003938,20.60671706,-43.32093873,-47.06918129,-30.39726754
19318,67.77595726,-49.586811,-41.21537053,-59.80949783,-18.5221535,-7.132419019
19319,48.43295466,-39.85246592,-45.80332522,-56.25701072,-33.36898777,5.259876283
19320,-14.01510017,34.49725518,-46.62719174,-6.932243892,16.22414831,-68.16770117
19321,13.14190429,-51.19459258,-75.68682842,68.10965739,63.03718106,51.55378099
19322,-22.1824319,-47.10489245,25.14298611,-23.35523081,-47.89643622,3.8190184
19323,-75.7439413,56.77274247,27.25173452,29.27685516,-83.99908926,70.99415001
19324,37.85051662,-47.08110351,-45.94722841,-52.94006724,-36.36747031,-6.331282444
19325,-33.75065967,72.42254168,44.64963891,21.6664592,-57.61196976,-52.36951634
19326,-17.47691435,-48.62749906,5.165060359,-57.00734776,-30.27628843,-27.76546241
19327,-24.06938519,65.90753294,26.92314138,8.403262536,-46.71103064,-50.6523158
19328,-78.32959799,54.56466138,11.56103997,26.21154575,-79.47905356,71.42155051
19329,52.40845665,-42.42055906,-51.02896101,-48.64195984,-18.01732937,-1.077902004
19330,0.4836702663,46.55697886,-47.39356231,-1.273815442,18.60166975,-66.13526607
19331,56.04115505,-56.50550263,-51.83444741,-55.5034308,-27.39682663,-2.420509462
19332,-7.052386002,28.03663993,-48.14841768,1.865811296,5.459360998,-70.599665
19333,-44.94096323,-64.24715811,35.38632559,-11.66041961,-68.36325838,8.812084909
19334,19.62177586,-52.52867569,-67.6130189,72.76697799,71.19849186,50.05304686
19335,-62.11935065,59.9704796,14.84935054,39.84763036,-71.17069362,78.65697605
19336,-40.65322091,-78.05390391,19.50037607,-11.19814403,-55.69638563,-3.864690938
19337,-2.28215614,-31.15904577,29.97493309,-57.04517647,-31.15040574,-19.92783665
19338,-74.31576719,53.40557143,9.249067189,16.35607811,-79.36382972,76.81464205
19339,-19.44140498,55.89450566,46.21337039,15.36165911,-46.55296972,-54.60225803
19340,-13.40781507,-28.96339541,23.35118866,-52.75118257,-32.63129527,-30.11186577
19341,-10.81017486,-25.65417407,21.52718126,-54.53738208,-16.54919128,-29.67537596
19342,61.13456134,-47.48239031,-38.18452492,-45.81147878,-35.24837803,2.97426386
19343,51.629916,-38.89060604,-56.52538291,-57.7754811,-26.62359126,-4.559608405
19344,-11.76154587,43.91587848,-50.26285991,-16.94600947,13.20265802,-69.69080634
19345,-9.477246294,-38.67294849,20.36497244,-51.75996386,-37.60993452,-14.33906548
19346,-75.80685487,68.7608147,19.19259902,18.40228252,-79.62403522,58.88909244
19347,-10.37097784,-38.22856983,12.94728253,-59.93406581,-35.87519122,-15.90246357
19348,-28.50076502,-79.38768597,25.89035626,-4.686296216,-59.7195948,-4.19166015
19349,-67.51901607,65.77017629,19.06106001,30.31145971,-76.28787159,81.22351563
19350,13.44205432,47.70786503,-37.55861146,1.083612624,11.3892094,-72.16348348
19351,-27.31441443,69.82933998,24.35121823,15.77378954,-55.87754332,-42.46317311
19352,-17.4231381,-33.88843335,22.84478582,-56.33439546,-32.36724681,-38.88310285
19353,-39.79068984,-75.10477645,30.68516712,-2.520609583,-58.34140282,4.793833689
19354,-69.97939838,48.62577212,10.75217518,29.6852333,-73.87037589,81.59313669
19355,2.32368486,-19.64146016,23.43157635,-49.98251977,-27.07091562,-24.81125921
19356,64.69601619,-48.83036873,-55.66670624,-40.85754578,-28.50569274,1.090083961
19357,9.426206438,-44.31956796,-66.7154233,57.27987677,63.17042283,49.72229351
19358,48.66142455,-46.99104651,-45.45095856,-54.2116397,-29.65462756,0.2841879877
19359,-66.0353318,69.97685937,21.75950932,30.55683338,-79.8100968,63.85326632
19360,-15.04332536,64.04473817,29.19523342,19.90771614,-54.70155766,-66.4586886
19361,-33.10707642,-47.16940598,36.39818288,-1.614806928,-49.90090642,7.951090271
19362,-27.35827747,-52.58295133,29.88609246,-1.027469168,-59.63156453,-0.3026125013
19363,23.06046386,-43.03754462,-61.72470174,82.99886809,58.22941688,45.82742932
19364,-39.26996656,-65.18631974,33.15914654,-11.42591327,-51.24196421,9.891041726
19365,57.29427925,-41.98398314,-50.53518403,-51.3487797,-36.57082202,5.551317559
19366,59.42422968,-55.31938968,-49.80948344,-43.50107503,-20.29464918,-4.96505695
19367,-4.447473085,30.00152293,-48.48490508,20.77884778,22.07776361,-80.00028209
19368,-60.1084747,65.79028077,14.2824042,36.67289188,-84.35843066,60.12695447
19369,-22.33041536,-64.56266136,29.19402174,-13.52104839,-45.91093577,-9.356172931
19370,47.65937886,-44.67647672,-51.63476483,-68.3622727,-39.26279408,3.764410671
19371,-23.8908451,-69.108701,21.82591275,-13.18536282,-59.71795422,-6.719186612
19372,-73.93799719,54.24314847,9.741994872,10.84768666,-73.92481009,70.5442072
19373,51.49403555,-39.52040194,-44.10485904,-48.91292033,-32.99124417,6.781689221
19374,-81.6812717,50.6436701,21.31071842,36.19226073,-74.949936,79.85043734
19375,61.16616454,-54.23255419,-52.04890689,-57.71245494,-23.29780739,17.39154504
19376,-72.09189297,56.13281155,23.08212542,33.0249152,-75.87201216,77.0775636
19377,-65.396256,57.18856568,9.469435224,33.16717824,-83.04384162,67.57319094
19378,-2.261882961,-49.40010193,-53.78468111,60.39607778,73.13168608,52.27518995
